place_id,place_name,review_id,reviewer_name,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,reviewer_profile_picture,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
ChIJJ1P-t601K4gRgEoLJBLra7M,Capital Espresso,Went in for the first time.... service was awesome and friendly.... you like coffee this is a great place to get it,Venus Pace,5,Went in for the first time.... service was awesome and friendly.... you like coffee this is a great place to get it,4 months ago,2023-08-09T17:57:17.528000,,,,0,14,5,https://www.google.com/maps/contrib/113835902729195506943/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWPXUJI6opJc82yo_iFBEy4hZvk_4yKQXWhbu2TYE8iXXk=s120-c-rp-mo-br100,False,,,['https://lh5.googleusercontent.com/p/AF1QipMyN7c_cSgiT78MvOz_XZvDIPdl_R_5ecpoIfvl=w150-h150-k-no-p']
ChIJJ1P-t601K4gRgEoLJBLra7M,Capital Espresso,The friendliest staff known to man. The muffins are insane if you haven't had their carrot & coconut muffin then stop what you're doing and go now. On top of the great food and coffee they are always so patient with my jumpy puppy and they always give him a tiny little treat.,Jordann Middleton,5,The friendliest staff known to man. The muffins are insane if you haven't had their carrot & coconut muffin then stop what you're doing and go now. On top of the great food and coffee they are always so patient with my jumpy puppy and they always give him a tiny little treat.,3 months ago,2023-08-28T14:14:38.844000,,,,0,6,0,https://www.google.com/maps/contrib/108756259343553819388/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjXGzW1bhcX8TSpkR5CJQFnJR8_KMqeyWBPMElB1i3bTOiU=s120-c-rp-mo-br100,False,,,[]
ChIJJ1P-t601K4gRgEoLJBLra7M,Capital Espresso,"Great coffee in the Parkdale neighbourhood. You will find plenty of locals coming here for a lovely cup of their favorite espresso based drink. This is a sizeable place with enough seating to come and work for an afternoon, read with some relaxing music, or catch up with a friend.",sean moore,4,"Great coffee in the Parkdale neighbourhood. You will find plenty of locals coming here for a lovely cup of their favorite espresso based drink. This is a sizeable place with enough seating to come and work for an afternoon, read with some relaxing music, or catch up with a friend.",5 years ago,2018-03-18T15:36:15.519000,,,,0,55,69,https://www.google.com/maps/contrib/112812198913525276845/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocKrAYn01ZEmHjRuZywdpiRSfI0MwaVQnuf9Ul4OtoE5=s120-c-rp-mo-ba3-br100,True,,,"['https://lh5.googleusercontent.com/p/AF1QipNjVMJd7UDep42YZ09S6MAqzJwKDfn0ucoAftle=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNGyx1oOOjxnoEG5R6rRn2joVitK75gjUhXROOg=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOKYIuDqVtufvgAYZcJ1G0A-m-XxIa3yocrzoYt=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNmjoJN85qRu_VdsJo6rPBmobrpGqXE05h4mxX9=w150-h150-k-no-p']"
ChIJJ1P-t601K4gRgEoLJBLra7M,Capital Espresso,"I got a Flat white which's nice! Little cutie cups, cozy atmosphere, and the barista is kind. I will be back again. I want to try their muffins next time!!!",yun,4,"I got a Flat white which's nice! Little cutie cups, cozy atmosphere, and the barista is kind. I will be back again. I want to try their muffins next time!!!",10 months ago,2023-02-03T22:46:41.971000,,,,0,63,85,https://www.google.com/maps/contrib/101632683840674911006/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjXVSgyoZdakSc2FDm2IuJv_BuE3kY40TtK5GN1MXy4-Rg=s120-c-rp-mo-ba4-br100,True,,,['https://lh5.googleusercontent.com/p/AF1QipO6XovYygHHEAgrrUieZkzB6u6wSRjG0LiixBU3=w150-h150-k-no-p']
ChIJJ1P-t601K4gRgEoLJBLra7M,Capital Espresso,Great espresso forward coffee!! And outstanding service. Delicious cappuccino,Francesca Bosca,5,Great espresso forward coffee!! And outstanding service. Delicious cappuccino,2 months ago,2023-10-12T14:12:29.047000,,,,0,3,0,https://www.google.com/maps/contrib/116594592939615561224/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocLJ0bNuX42vGFIbfUUapKgv5tY6z_PkeYRjxD5ZAN4a=s120-c-rp-mo-br100,False,,,[]
ChIJJ1P-t601K4gRgEoLJBLra7M,Capital Espresso,Great coffee and the staff are super nice! Helped me get ice for a bruise when I really needed it,Jonathan Karp,5,Great coffee and the staff are super nice! Helped me get ice for a bruise when I really needed it,3 months ago,2023-08-26T15:49:27.927000,,,,0,34,10,https://www.google.com/maps/contrib/105420239387173825935/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocI0stzDwTce9J3hXDB05DDIrGCYRc5zum7Y2MvBuDoo=s120-c-rp-mo-ba3-br100,True,,,[]
ChIJJ1P-t601K4gRgEoLJBLra7M,Capital Espresso,"Coffee was quality.  Nice ambience, great location.  Will be a new go to for me for Parkdale",Christopher Geddert,5,"Coffee was quality.  Nice ambience, great location.  Will be a new go to for me for Parkdale",3 months ago,2023-09-06T17:53:26.518000,,,,0,25,1,https://www.google.com/maps/contrib/101912370692145747623/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocIozh6VbMBY24JjQpUshkUoMAPyfhJUOzCCJWBBpTMiuQ=s120-c-rp-mo-ba2-br100,True,,,[]
ChIJJ1P-t601K4gRgEoLJBLra7M,Capital Espresso,"Perfect place to have coffee or tea or other drinks, with the perfect environment. The coffee and cappuccino was like I've never had anywhere before and it's made me quit going to Starbucks. The staff is very kind and extraordinary.",Evan,5,"Perfect place to have coffee or tea or other drinks, with the perfect environment. The coffee and cappuccino was like I've never had anywhere before and it's made me quit going to Starbucks. The staff is very kind and extraordinary.",5 years ago,2018-07-13T14:48:25.654000,,,,0,27,3,https://www.google.com/maps/contrib/104267067424002910873/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVeB8vvE18XxfxoItdYfMX_xoNqvTNZ26pHpzSOk2uKYew=s120-c-rp-mo-ba3-br100,True,,,['https://lh5.googleusercontent.com/p/AF1QipM-ua3NKIfz1Z6Esy3-9VxkSbrAwJZpLVk62U_f=w150-h150-k-no-p']
ChIJn3PlAKo1K4gRUVUZubUUEVA,Louie Coffee Shop,"Had one of the nicest vanilla oat lattes here! Warm and friendly service, especially for my morning 7:30 coffee!",Nancy B. Varghese,5,"Had one of the nicest vanilla oat lattes here! Warm and friendly service, especially for my morning 7:30 coffee!",a month ago,2023-11-03T16:15:25.251000,thank you Nancy!,a month ago,2023-11-04T00:57:25.750000,1,33,25,https://www.google.com/maps/contrib/110781593238959858408/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWeUe5nHelCTkPa27eFE2hNvpdSJMQfemEaTU9mVE087BI=s120-c-rp-mo-ba3-br100,True,,,['https://lh5.googleusercontent.com/p/AF1QipNoS2sW2bkN3njqusf_jk6u3V1yNmIq5IinVIVO=w150-h150-k-no-p']
ChIJn3PlAKo1K4gRUVUZubUUEVA,Louie Coffee Shop,"Clean environment, good snack selection, and strong wifi. Perfect place to do work. Though just a little cold. Would give a 4 but felt this place is underrated.",Eatalittle L,5,"Clean environment, good snack selection, and strong wifi. Perfect place to do work. Though just a little cold. Would give a 4 but felt this place is underrated.",a year ago,2022-08-17T12:21:53.348000,Thank you Ibu! Nice pictures too!,a year ago,2022-08-17T14:29:55.240000,3,62,176,https://www.google.com/maps/contrib/117165239466505477173/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUMhMUD8-hGCHjySeJw6Q7gI2WPdMGr61MK_WZ7hC3Wkg=s120-c-rp-mo-ba4-br100,True,,,"['https://lh5.googleusercontent.com/p/AF1QipOW63_TIxHn1z7fJuGRtEPwlPuZZrwuaO6CkiE=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP_49ELJsaWAdkYtc15VD4oIWQLKN_U-mA4uYA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNzvS0TFBIL56MC-00fk_p-RqIRM2BEVlLsCl4=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP-r3ew90UTXqo3tW57KZhOU_kQ2MCFydA25uI=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMr1dZ6kjmbV9VDcNHMiQhDC9ArZAvy0CoGZeE=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPihjzDjQeLYSz8vUlnPtqcFHpX-q3ApazfLZI=w150-h150-k-no-p']"
ChIJn3PlAKo1K4gRUVUZubUUEVA,Louie Coffee Shop,"Cute little hidden gem.
Super friendly barista, cozy space, good food and coffee.
Can't wait to visit during summer.",Travel Culture Blog,4,"Cute little hidden gem.
Super friendly barista, cozy space, good food and coffee.
Can't wait to visit during summer.",9 months ago,2023-03-11T22:03:48.764000,thank you!,9 months ago,2023-03-13T01:19:56.027000,2,88,174,https://www.google.com/maps/contrib/109787538844060647488/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjV5sZdk8b8vjAiao1so9adVjShW1ZCQyXYi6KmB6u00kkM=s120-c-rp-mo-ba4-br100,True,,,"['https://lh5.googleusercontent.com/p/AF1QipP5lG_mjtm-6AKfklj7IRMovYzY_2z7hBpWEuIW=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOLNTyhG0aO39X9NFrE4E7f8MbPjYUeK_WEWRa6=w150-h150-k-no-p']"
ChIJn3PlAKo1K4gRUVUZubUUEVA,Louie Coffee Shop,"GREAT drinks and food here! It's an underrated little gem on King, which is super close to work, so it's my go-to for my morning and afternoon pick-me-up when I'm at the office.
DO try the ham & cheese croissant and get it warmed up ! It is divine! I've also had their spinach, chocolate, and plain croissants and they're all great. Their oatmeal cookie is also delicious. The only thing I haven't liked food-wise was their roasted red pepper quiche. I found it quite bland and a little soggy.
Their coffee is really yummy, but they can also make a dope oat or coconut or chai latte.",Medeea Leonte,4,"GREAT drinks and food here! It's an underrated little gem on King, which is super close to work, so it's my go-to for my morning and afternoon pick-me-up when I'm at the office.
DO try the ham & cheese croissant and get it warmed up ! It is divine! I've also had their spinach, chocolate, and plain croissants and they're all great. Their oatmeal cookie is also delicious. The only thing I haven't liked food-wise was their roasted red pepper quiche. I found it quite bland and a little soggy.
Their coffee is really yummy, but they can also make a dope oat or coconut or chai latte.",5 months ago,2023-06-14T23:08:25.246000,thank you Medeea!,5 months ago,2023-06-15T16:20:39.502000,2,59,2,https://www.google.com/maps/contrib/116018363044314499429/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUWmotOBzR6MhlxKVu93BZNSlQbhygtDlf-TIDBdMVq9_zG=s120-c-rp-mo-ba3-br100,True,,,[]
ChIJn3PlAKo1K4gRUVUZubUUEVA,Louie Coffee Shop,"Enjoyed very much!

I ordered a medium quad Americano and a croissant sandwich. The Americano was amazing! Creamy and smooth.

The sandwich was also very good!

Service was very nice and helpful.","Brock ""The Coffee Racer"" Hedges",5,"Enjoyed very much!

I ordered a medium quad Americano and a croissant sandwich. The Americano was amazing! Creamy and smooth.

The sandwich was also very good!

Service was very nice and helpful.",6 months ago,2023-06-12T21:53:06.220000,thank you Brock!,5 months ago,2023-06-13T12:59:48.579000,2,21,50,https://www.google.com/maps/contrib/108211054386275405244/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVrq97Pi7suZUE8-B-1nrZ-ybpPJHodbDNnhTZ3mOh75tA9=s120-c-rp-mo-ba4-br100,True,,,"['https://lh5.googleusercontent.com/p/AF1QipMgOc3S5afu5wYXCqrx85Mmp9O61sKL0sy50Pkx=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMJPgdWgKZzV00MfAKC0dmi7x847SMJ98nuKfex=w150-h150-k-no-p']"
ChIJn3PlAKo1K4gRUVUZubUUEVA,Louie Coffee Shop,Very nice Cafe  and this iced chai with the macadamia milk is top tier as well as this caramelized crossaint and quiche,Haun Ted,5,Very nice Cafe  and this iced chai with the macadamia milk is top tier as well as this caramelized crossaint and quiche,a month ago,2023-10-27T13:48:09.367000,thank you Huan!,a month ago,2023-10-28T03:12:37.378000,1,1,0,https://www.google.com/maps/contrib/114048076273388155937/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocICShirWqR93GKM4y8ljHjwU92zEeJjzEFVC9_EA9Mp=s120-c-rp-mo-br100,False,,,[]
ChIJn3PlAKo1K4gRUVUZubUUEVA,Louie Coffee Shop,"I come here at least once per week and they have an extremely friendly and talented staff, great coffee, and an awesome selection of delicious baked goods. What more can you want out of a neighbourhood cafe? Definitely a favourite. 10/10 recommend.",Meg,5,"I come here at least once per week and they have an extremely friendly and talented staff, great coffee, and an awesome selection of delicious baked goods. What more can you want out of a neighbourhood cafe? Definitely a favourite. 10/10 recommend.",9 months ago,2023-02-15T07:28:21.456000,thank you Meg!,9 months ago,2023-02-15T20:42:03.161000,1,53,42,https://www.google.com/maps/contrib/115194904136886850166/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWRIWwLWDkQxwEWqTHNVT0ZT8rc97mJ-MQSebpzDFoJ2Bki=s120-c-rp-mo-ba3-br100,True,,,[]
ChIJn3PlAKo1K4gRUVUZubUUEVA,Louie Coffee Shop,"Absolutely love them. Everyone at Louie is a kind hearted soul, really nice people. Their coffee is definitely the best in LV. I'm not an espresso person but my friends love their espresso. I also really like their sandwiches; turkey brie is my favorite. Their freedom jars are also very good. They also support independent artists it seems and they have books to purchase on discounted prices.

Basically everything about this place is excellent.",jaspreet kaur bassan,5,"Absolutely love them. Everyone at Louie is a kind hearted soul, really nice people. Their coffee is definitely the best in LV. I'm not an espresso person but my friends love their espresso. I also really like their sandwiches; turkey brie is my favorite. Their freedom jars are also very good. They also support independent artists it seems and they have books to purchase on discounted prices.

Basically everything about this place is excellent.",4 years ago,2019-08-24T00:13:59.965000,Thank you Jaspreet!,a year ago,2022-07-07T18:14:31.713000,3,164,45,https://www.google.com/maps/contrib/112711323620133470817/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVu8NZwdye0CYr_heS8-WnVKkXJP_ISxVhUAsEduTJTIYvY=s120-c-rp-mo-ba4-br100,True,,,['https://lh5.googleusercontent.com/p/AF1QipM3GGoadg9FDGZ98s6qvkE4MYwgO3x2c36WOr6-=w150-h150-k-no-p']
