place_id,place_name,review_id,reviewer_name,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,reviewer_profile_picture,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
ChIJORg8697xhA0RwnZA37mbyPE,Cafe royal,bltwfyq,Med Ben,5,bltwfyq,a year ago,2022-09-06T19:06:35.944000,,,,2,14,31,https://www.google.com/maps/contrib/101307295648019567937/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjU46GjC9Kstt3EQdGfpG3GTj7ObPJZRjh5Y3D0DTFsMb2qM=s120-c-rp-mo-ba3-br100,True,Good luck,,[]
ChIJORg8697xhA0RwnZA37mbyPE,Cafe royal,,othmane mimouni,5,,8 months ago,2023-03-25T21:52:38.885000,,,,0,5,0,https://www.google.com/maps/contrib/110604278194142143108/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocJlTc1FjJp37zgfdtg8Rii4XEzFx4ow2dAG95FDDi00=s120-c-rp-mo-ba2-br100,True,,,[]
ChIJORg8697xhA0RwnZA37mbyPE,Cafe royal,,ismail kadimi,5,,10 months ago,2023-01-17T17:13:53.540000,,,,1,18,21,https://www.google.com/maps/contrib/108170489352748088258/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocJk19NNNJYvKNiI93O6vv6nzwl5RyuspPv7f6kgXTFVlw=s120-c-rp-mo-ba3-br100,True,,,[]
ChIJORg8697xhA0RwnZA37mbyPE,Cafe royal,,Hossin Gazzouba,4,,a year ago,2022-12-05T21:25:39.687000,,,,0,0,0,https://www.google.com/maps/contrib/109906353763612113524/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjXALVy-7o82qQw6Hr_3f5dMRODyLCJIUAtrtGurrHi-e90=s120-c-rp-mo-br100,False,,,[]
ChIJORg8697xhA0RwnZA37mbyPE,Cafe royal,,danylo Samuil,4,,2 months ago,2023-10-01T11:47:22.359000,,,,0,0,7,https://www.google.com/maps/contrib/101667696113517597511/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVaQSyy9k0-oVUkK4dJ1gRCe1g_eTTmzXRaCbRVfD_pbCA=s120-c-rp-mo-br100,False,,,[]
ChIJORg8697xhA0RwnZA37mbyPE,Cafe royal,,Issam Aouhab,4,,a month ago,2023-10-13T15:09:07.692000,,,,0,3,3,https://www.google.com/maps/contrib/102697912778749809419/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUESILWJ-G9yXTOq0aJXcPI9Q7VkiEPPZrb82_NLFLpaayU=s120-c-rp-mo-br100,False,,,[]
ChIJORg8697xhA0RwnZA37mbyPE,Cafe royal,,Med Mld,5,,7 months ago,2023-05-01T17:45:56.752000,,,,0,0,1,https://www.google.com/maps/contrib/100075655333880756409/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocLjQZL7BKnwUo9wpecgvY3tzQfqL-lLbgsuq7a4yHutBA=s120-c-rp-mo-br100,False,,,[]
ChIJORg8697xhA0RwnZA37mbyPE,Cafe royal,,khalid mhaouch,5,,11 months ago,2023-01-11T12:37:52.409000,,,,0,1,3,https://www.google.com/maps/contrib/101427793892620678862/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocJhd5KX_OmK_GiJDB7XkipGZ3VBpNiTLPOlpVbQwz_6=s120-c-rp-mo-br100,False,,,[]
ChIJsR-bK83xhA0RWE79d__fdmo,Cafe sijilmassa,bltwfyq khwy s`yd,Amrani ainchair,5,bltwfyq khwy s`yd,a month ago,2023-11-09T18:00:43.601000,,,,0,2,0,https://www.google.com/maps/contrib/108937055291911873757/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjW1u3smy6EIezHA1C-RJ5PpXoIPMQTAQAOjsXa2ZfpHgOQ=s120-c-rp-mo-br100,False,"Good luck, Khoi Saeed",,[]
ChIJsR-bK83xhA0RWE79d__fdmo,Cafe sijilmassa,,Kada Kada,1,,8 months ago,2023-04-04T16:14:42.072000,,,,0,0,0,https://www.google.com/maps/contrib/100501412129805528080/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocL7y4TD0bz2As18IAFaF60C6R-5so-3FPmSmPcYMexC=s120-c-rp-mo-br100,False,,,[]
