place_id,place_name,review_id,reviewer_name,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,reviewer_profile_picture,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Good Service,Nared Misdar,5,Good Service,4 months ago,2023-07-27T00:01:08.058000,,,,0,7,0,https://www.google.com/maps/contrib/118092226127795384430/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocJj07R66rORewvJFRaAqEdKOXjhOAKoiFlDeKfLjD9l=s120-c-rp-mo-br100,False,,,[]
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Very Good,Morad Issaoui,5,Very Good,2 months ago,2023-09-30T09:27:50.130000,,,,0,4,0,https://www.google.com/maps/contrib/109784880416788693131/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocInP1BI-W5fF-7lJFOGwt1CP3YCy3U5Fb0SKTO3WaQC=s120-c-rp-mo-br100,False,,,[]
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Quality of service is good.,Zaki McZader,4,Quality of service is good.,a year ago,2022-09-22T18:19:02.664000,,,,4,54,139,https://www.google.com/maps/contrib/116900894009716393831/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVoRXdS3hNCcU8Qvrjnn0f7YLudk4c8VjY_iUoAhjjRs5Y=s120-c-rp-mo-ba4-br100,True,,,[]
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Very Good,Hichias Lomaris,5,Very Good,4 months ago,2023-08-05T10:43:47.918000,,,,0,2,0,https://www.google.com/maps/contrib/112952079472264684432/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocLkCJnzgLK78TpY159o8ESoJzKrncH0YYszhGs33z6C=s120-c-rp-mo-br100,False,,,[]
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Top,GK Gaming,5,Top,4 years ago,2019-06-28T12:02:49.843000,,,,0,1,9,https://www.google.com/maps/contrib/108403911604372338472/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWMG5WQIoLJWAVW72PljjmvI-ztz7fCdS5X4aiAFan8LKo=s120-c-rp-mo-br100,False,,,[]
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,"Cafe de qualite, bon service et diversite de l'offre. Tres frequente par les jeunes.",Souk Algerie,4,"Cafe de qualite, bon service et diversite de l'offre. Tres frequente par les jeunes.",3 years ago,2020-03-11T20:31:20.784000,,,,0,59,31,https://www.google.com/maps/contrib/111222118481512386659/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUM7DIsydgamgcNXrI-2fTa4Uo2XFzMgoKeeFmmsfwJN70=s120-c-rp-mo-ba3-br100,True,"Quality coffee, good service and diversity of offer. Very popular with young people.",,['https://lh5.googleusercontent.com/p/AF1QipPg7oYSNhwjyx47H5den-ZYyGuIjw30S7bwjo7A=w150-h150-k-no-p']
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Bon service,amin hamdaoui,5,Bon service,a year ago,2022-03-01T07:54:12.457000,,,,0,30,15,https://www.google.com/maps/contrib/112137360602661310957/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjV_h0tqQjIiNX1jm1MH7uAeGTbvX82D8PfsLWXhn-i229U=s120-c-rp-mo-ba4-br100,True,Good service,,[]
ChIJTzUNVlPJeA0RxpEpOzQ1AkA,Cafe London,Super,Carpe Diem,5,Super,4 years ago,2019-06-27T18:48:19.583000,,,,1,69,308,https://www.google.com/maps/contrib/102725881418217489974/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjXkcnwDQObhAylyDKwkpc8-JhB9cyMuprKas0KozBT-O3M=s120-c-rp-mo-ba5-br100,True,Great,,"['https://lh5.googleusercontent.com/p/AF1QipO82pID-WYw7zfh7whKwPXCA82lrsl5ZlBSV0QA=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipO6s-ZzDWiq-wPUJ9Mc-NhKuFHDCezI1DXeI0cX=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP-7TBD30pcjZQZy5t2TbDbdLXAITvijMQFf-Jb=w150-h150-k-no-p']"
ChIJn18YTmLJeA0RKwsqa2LdzWc,cafe,Top mohammed,Samir Classe,4,Top mohammed,5 years ago,2018-02-16T05:53:29.957000,,,,2,1,9,https://www.google.com/maps/contrib/105275553953246593914/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocIh3j-V6fuFOZed37_70GItJyMDdeNooqraRpjMCOBh=s120-c-rp-mo-br100,False,,,[]
ChIJn18YTmLJeA0RKwsqa2LdzWc,cafe,tres bien bonne ambiance et surtout du bon cafe !!!! kader de marseille !!!!,MISSOUM ABD,5,tres bien bonne ambiance et surtout du bon cafe !!!! kader de marseille !!!!,7 years ago,2016-02-04T11:02:12.630000,,,,4,13,1,https://www.google.com/maps/contrib/103680421998748424535/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocIqx8b1BbE0sNb2q1EDsfqZLgJNbr9yKXvBnc87oMdt=s120-c-rp-mo-br100,False,very good atmosphere and especially good coffee !!!! kader from marseille!!!!,,[]
