place_id,place_name,review_id,reviewer_name,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,reviewer_profile_picture,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
ChIJech-Buaf9BIRglnIhBEAsxg,mqh~ rshyd,,Louksuh Benchennouf,5,,10 months ago,2023-01-30T04:55:00.730000,,,,0,0,0,https://www.google.com/maps/contrib/115069453394226955296/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocJYl2zMow4NYtXf-qOOaxKGgXAfdN0JAzxeUmcMLUgd=s120-c-rp-mo-br100,False,,,[]
ChIJech-Buaf9BIRglnIhBEAsxg,mqh~ rshyd,,Brahim Chaf,5,,a year ago,2022-02-22T08:06:36.551000,,,,0,0,0,https://www.google.com/maps/contrib/108317043646674585450/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocIbo5NXiBPOxIBdZxRPoqLdmPXHMgBrUUmtYZik8uCd=s120-c-rp-mo-br100,False,,,[]
ChIJech-Buaf9BIRglnIhBEAsxg,mqh~ rshyd,,BENCHENNOUF RACHID,5,,2 years ago,2021-06-28T06:03:12.614000,,,,0,0,0,https://www.google.com/maps/contrib/116117919387273273807/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocKvPpv4ArupEcWI5yQeO478MEBbvWErqwEkTjx6bP5Z=s120-c-rp-mo-br100,False,,,[]
ChIJech-Buaf9BIRglnIhBEAsxg,mqh~ rshyd,,Moukhtar Ben sedira,5,,2 years ago,2021-07-02T18:25:03.357000,,,,0,0,0,https://www.google.com/maps/contrib/102937027699281432577/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocKzaL4VSv8sHqygn_8d4-ntL3gCwEZh-lLQiqSus2Wb=s120-c-rp-mo-br100,False,,,[]
ChIJech-Buaf9BIRglnIhBEAsxg,mqh~ rshyd,,rachid benchennouf,5,,4 months ago,2023-08-01T18:18:35.343000,,,,0,0,1,https://www.google.com/maps/contrib/101738830380024472415/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVdUbEHqBl9es_mJQzNJ6rVkTvBKk0Gect0c2w9yw3wJzY=s120-c-rp-mo-br100,False,,,[]
ChIJech-Buaf9BIRglnIhBEAsxg,mqh~ rshyd,,bwqr@ shnwf,5,,a year ago,2022-01-03T07:04:26.691000,,,,0,0,0,https://www.google.com/maps/contrib/100978682160704271732/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocJiK52PSnnnmtOmDhwJ0BrZraMmt_hg-1ZlSQdgqdAh=s120-c-rp-mo-br100,False,,,[]
ChIJCRUzft-H9BIRBWG8lJpqSUQ,mqh~ lHj `mr,coffee shop,Pirlo Kabba,5,coffee shop,a year ago,2022-08-18T04:50:16.482000,,,,0,13,71,https://www.google.com/maps/contrib/116661904552297079923/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUhpxaU-kG4M2CTICki799cJktPwhpY13OzvOjaq0d0_MQ=s120-c-rp-mo-ba3-br100,True,,,"['https://lh5.googleusercontent.com/p/AF1QipMHN3l4ltWe7Taz8Sx1jaldfwNQxyb_zC62CQ2b=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNJYAxsK-_P4bnvn8ehbbASBBRH681UU7RuLns3=w150-h150-k-no-p']"
ChIJCRUzft-H9BIRBWG8lJpqSUQ,mqh~ lHj `mr,"mqh~ khms@ njwm
stqbl wkhdmt fy lqm@
llmjhd lmrHwm `my `mr lsb`",Librairie El-Farouk,5,"mqh~ khms@ njwm
stqbl wkhdmt fy lqm@
llmjhd lmrHwm `my `mr lsb`",9 months ago,2023-02-14T17:02:06.633000,,,,0,19,99,https://www.google.com/maps/contrib/114052592881910146933/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVUzjKYkMTCiG26bWF6AcCNvR4thaQKBHDiXeq2nKFAUQ=s120-c-rp-mo-ba4-br100,True,"Five star cafe
Reception and services at the top
For the late Mujahid, my uncle Ammar Al-Saba",,[]
ChIJCRUzft-H9BIRBWG8lJpqSUQ,mqh~ lHj `mr,bonne cafe,Abdeldjalil Zedam,5,bonne cafe,a year ago,2022-10-26T22:51:48.670000,,,,0,2,8,https://www.google.com/maps/contrib/105220190400005578661/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVr-dppa8dufdd4gSI-nWKbVcEFTg6WhGzU9YOZGTSvF3w=s120-c-rp-mo-br100,False,good coffee,,[]
ChIJCRUzft-H9BIRBWG8lJpqSUQ,mqh~ lHj `mr,,abderahim lemoudaa,5,,10 months ago,2023-01-31T00:48:52.135000,,,,0,0,1,https://www.google.com/maps/contrib/112871168405547904839/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjXScgyUbmDH2CUONZFsXkGD1Gi-kuHhaWtJm-7QaGmVew=s120-c-rp-mo-br100,False,,,[]
