place_id,place_name,review_id,reviewer_name,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,reviewer_url,reviewer_profile_picture,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
ChIJm4EuFCtrjxIRP1wlZTOOz8A,Station-service,Useful,Flicha Napoli,4,Useful,2 months ago,2023-09-16T07:17:20.326000,,,,0,4,0,https://www.google.com/maps/contrib/110194915529291083836/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocLlKq332Un2zDHx63FVv-l58GXVwFEatS_9RI8zXRQU=s120-c-rp-mo-br100,False,,,[]
ChIJm4EuFCtrjxIRP1wlZTOOz8A,Station-service,Best restaurant in Medea,Omar Elfarouk Zahafi,5,Best restaurant in Medea,2 years ago,2021-06-28T12:31:28.788000,,,,0,189,73,https://www.google.com/maps/contrib/105313631767459110454/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVUsQIZyu_JGSvTwSQVKLUeZzI8XpFUXOrIp17P27j9N_o=s120-c-rp-mo-ba4-br100,True,,,[]
ChIJm4EuFCtrjxIRP1wlZTOOz8A,Station-service,The best,BersaliM,5,The best,4 years ago,2019-11-13T07:49:41.932000,,,,0,17,5,https://www.google.com/maps/contrib/100913880035729905378/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocKUzFKHsjoQmRu-LnefjM5IYmp_y_1E91ZBi5aVATbv=s120-c-rp-mo-br100,False,,,[]
ChIJm4EuFCtrjxIRP1wlZTOOz8A,Station-service,Is good,tech dz,4,Is good,7 years ago,2016-11-08T18:05:08.599000,,,,1,15,3,https://www.google.com/maps/contrib/111563617762149969299/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWqPVdFNHZq1F5my7BQEG_-KChTC035E4lw9MmsWumkvw=s120-c-rp-mo-ba2-br100,True,,,[]
ChIJm4EuFCtrjxIRP1wlZTOOz8A,Station-service,Exact in mape,Brahim HADJ YOUB,5,Exact in mape,3 years ago,2020-08-26T10:55:57.899000,,,,0,85,93,https://www.google.com/maps/contrib/111488286269978954720/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjUTRsKGlXRVqMCnELaTl7t6-LLFfMAE6RNTmO34LlLvnak=s120-c-rp-mo-ba4-br100,True,,,[]
ChIJm4EuFCtrjxIRP1wlZTOOz8A,Station-service,"Le Restaurant self service est magnifique , bon service et tres bon raport qualite prix",EL Amine,4,"Le Restaurant self service est magnifique , bon service et tres bon raport qualite prix",3 years ago,2020-11-25T15:53:57.856000,,,,0,39,0,https://www.google.com/maps/contrib/103403570793141497870/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjWYSLinBh02uiKd4BXu8WYw0u-u2LaDlSbZWRVWDK0bWI4=s120-c-rp-mo-ba3-br100,True,"The self-service restaurant is magnificent, good service and very good value for money.",,[]
ChIJm4EuFCtrjxIRP1wlZTOOz8A,Station-service,"Restaurant Younga
C'est un plaisir de manger chez eux",Bent Soltane,5,"Restaurant Younga
C'est un plaisir de manger chez eux",2 years ago,2021-07-07T08:14:58.471000,,,,0,3,0,https://www.google.com/maps/contrib/100527320323708193669/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjVzC9avNqzWY4uMKVHEkZpnqJcS1_zGHR_G4phsq4cWxQ=s120-c-rp-mo-br100,False,"Restaurant Younga
It's a pleasure to eat at their place ",,[]
ChIJm4EuFCtrjxIRP1wlZTOOz8A,Station-service,Je pense que c la meilleur dans la wilaya,mohamed benallal,5,Je pense que c la meilleur dans la wilaya,8 years ago,2015-09-13T20:14:26.216000,,,,0,1,0,https://www.google.com/maps/contrib/117394594672704099569/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocId7QP-S2wJWTFj8XUly_a0mnLVfM3OnGZ9x8l7_MWp=s120-c-rp-mo-br100,False,I think it's the best in the wilaya,,[]
ChIJYcPzf-9qjxIRL8u1A9I_6RU,Cafe Maure Bab Lakouas,It is a very nice place and a good service olso cleane but i would give them 5 but it is not a place to go if you want silence,Aziz Hamidi,4,It is a very nice place and a good service olso cleane but i would give them 5 but it is not a place to go if you want silence,6 years ago,2017-01-27T22:29:23.654000,,,,0,8,1,https://www.google.com/maps/contrib/110652015259224998852/reviews?entry=ttu,https://lh3.googleusercontent.com/a/ACg8ocLrBxXIIaHaLr4J8Hbupq8EIlNFLoDVjJOSNacvMb30=s120-c-rp-mo-br100,False,,,[]
ChIJYcPzf-9qjxIRL8u1A9I_6RU,Cafe Maure Bab Lakouas,Une petite terrasse sous les arbres super bien pour siroter son cafe,Larbi-Assistance et Conseils sur les Applications Google,3,Une petite terrasse sous les arbres super bien pour siroter son cafe,7 years ago,2016-03-18T13:33:57.617000,,,,1,0,0,https://www.google.com/maps/contrib/116091270370054719616/reviews?entry=ttu,https://lh3.googleusercontent.com/a-/ALV-UjW3X3xl0Xscw8TIPbULzI7EsyqWwhsJ4Ov7cWXXwkncNteD=s120-c-rp-mo-br100,False,"A small terrace under the trees, great for sipping your coffee",,[]
